Frecuencia (Hz)	Nivel (dB)
17743,359375	-118,437065
17786,425781	-118,583916
17829,492188	-118,269478
17872,558594	-118,407486
17915,625000	-119,572884
17958,691406	-119,069672
18001,757813	-119,007744
18044,824219	-119,495331
18087,890625	-118,842361
18130,957031	-118,829781
18174,023438	-118,562401
18217,089844	-118,119064
18260,156250	-118,606911
18303,222656	-118,069290
18346,289063	-118,840446
18389,355469	-119,046326
18432,421875	-118,377106
18475,488281	-119,127739
18518,554688	-118,912971
18561,621094	-118,961945
18604,687500	-118,477135
18647,753906	-118,665283
18690,820313	-118,820137
18733,886719	-118,585640
18776,953125	-118,888260
18820,019531	-117,929337
18863,085938	-118,253212
18906,152344	-118,771240
18949,218750	-117,973228
18992,285156	-118,197746
19035,351563	-119,054153
19078,417969	-118,941895
19121,484375	-119,150658
19164,550781	-118,788055
19207,617188	-118,884254
19250,683594	-118,866081
19293,750000	-118,901741
19336,816406	-118,792343
19379,882813	-119,106743
19422,949219	-118,381584
19466,015625	-118,800713
19509,082031	-118,979530
19552,148438	-118,612984
19595,214844	-118,742371
19638,281250	-118,545937
19681,347656	-118,260468
19724,414063	-119,054703
19767,480469	-119,545898
19810,546875	-119,232765
19853,613281	-118,676949
19896,679688	-118,401840
19939,746094	-119,622398
19982,812500	-119,435455
20025,878906	-118,901573
20068,945313	-118,657082
20112,011719	-118,866188
20155,078125	-119,243301
20198,144531	-118,324966
20241,210938	-118,424271
20284,277344	-118,559525
20327,343750	-118,558479
20370,410156	-119,267937
20413,476563	-118,838501
20456,542969	-119,103951
20499,609375	-119,313065
20542,675781	-118,898071
20585,742188	-118,662842
20628,808594	-118,821228
20671,875000	-117,983482
20714,941406	-118,249832
20758,007813	-118,641350
20801,074219	-118,606674
20844,140625	-118,741028
20887,207031	-119,280594
20930,273438	-118,477379
20973,339844	-118,382828
21016,406250	-118,654816
21059,472656	-118,842445
21102,539063	-118,504875
21145,605469	-118,854866
21188,671875	-118,865982
21231,738281	-118,276711
21274,804688	-119,115776
21317,871094	-118,642921
21360,937500	-118,473534
21404,003906	-118,660347
21447,070313	-119,233498
21490,136719	-118,651985
21533,203125	-118,157654
21576,269531	-118,658775
21619,335938	-118,207230
21662,402344	-118,338524
21705,468750	-118,339180
21748,535156	-118,090851
21791,601563	-118,148277
21834,667969	-118,534607
21877,734375	-118,421242
21920,800781	-118,970161
21963,867188	-118,614571
22006,933594	-118,590820
