Frecuencia (Hz)	Nivel (dB)
11498.730469	-76.031830
11541.796875	-76.026138
11584.863281	-76.071297
11627.929688	-76.046402
11670.996094	-76.116714
11714.062500	-76.134300
11757.128906	-76.139748
11800.195313	-76.142960
11843.261719	-76.199959
11886.328125	-76.261414
11929.394531	-76.233780
11972.460938	-76.345680
12015.527344	-76.276535
12058.593750	-76.390221
12101.660156	-76.341934
12144.726563	-76.332001
12187.792969	-76.403297
12230.859375	-76.420769
12273.925781	-76.466660
12316.992188	-76.415276
12360.058594	-76.501732
12403.125000	-76.499550
12446.191406	-76.506653
12489.257813	-76.576065
12532.324219	-76.571136
12575.390625	-76.615265
12618.457031	-76.621910
12661.523438	-76.573021
12704.589844	-76.655144
12747.656250	-76.609161
12790.722656	-76.701591
12833.789063	-76.745941
12876.855469	-76.718063
12919.921875	-76.805977
12962.988281	-76.767952
13006.054688	-76.705307
13049.121094	-76.819733
13092.187500	-76.843445
13135.253906	-76.854080
13178.320313	-76.932510
13221.386719	-76.877815
13264.453125	-77.014023
13307.519531	-76.967110
13350.585938	-76.988655
13393.652344	-76.988022
13436.718750	-77.004669
13479.785156	-77.037041
13522.851563	-77.066849
13565.917969	-77.076790
13608.984375	-77.033882
13652.050781	-77.129387
13695.117188	-77.166954
13738.183594	-77.116714
13781.250000	-77.200035
13824.316406	-77.175446
13867.382813	-77.171936
13910.449219	-77.220360
13953.515625	-77.224556
13996.582031	-77.266663
14039.648438	-77.330460
14082.714844	-77.298271
14125.781250	-77.319183
14168.847656	-77.311943
14211.914063	-77.361557
14254.980469	-77.354851
14298.046875	-77.358978
14341.113281	-77.375008
14384.179688	-77.399078
14427.246094	-77.426544
14470.312500	-77.471817
14513.378906	-77.495041
14556.445313	-77.538536
14599.511719	-77.471329
14642.578125	-77.367424
14685.644531	-77.482666
14728.710938	-77.527687
14771.777344	-77.516342
14814.843750	-77.604988
14857.910156	-77.568375
14900.976563	-77.565018
14944.042969	-77.614029
14987.109375	-77.602051
15030.175781	-77.667015
15073.242188	-77.603203
15116.308594	-77.682327
15159.375000	-77.714874
15202.441406	-77.693207
15245.507813	-77.769341
15288.574219	-77.747963
15331.640625	-77.780624
15374.707031	-77.765755
15417.773438	-77.739594
15460.839844	-77.767502
15503.906250	-77.817863
15546.972656	-77.798111
15590.039063	-77.862610
15633.105469	-77.820488
15676.171875	-77.904816
15719.238281	-77.888008
15762.304688	-77.930367
15805.371094	-77.886292
15848.437500	-77.844154
15891.503906	-77.864311
15934.570313	-77.966713
15977.636719	-77.931740
16020.703125	-77.958290
16063.769531	-77.985680
16106.835938	-77.983025
16149.902344	-78.009262
16192.968750	-78.062904
16236.035156	-78.002617
16279.101563	-77.991570
16322.167969	-78.069458
16365.234375	-78.124649
16408.300781	-78.073273
16451.367188	-78.116165
16494.433594	-78.112617
16537.500000	-78.076477
16580.566406	-78.112572
16623.632813	-78.130898
16666.699219	-78.201103
16709.765625	-78.086288
16752.832031	-78.190170
16795.898438	-78.159248
16838.964844	-78.178070
16882.031250	-78.159531
16925.097656	-78.212105
16968.164063	-78.216911
17011.230469	-78.249420
17054.296875	-78.221252
17097.363281	-78.238686
17140.429688	-78.161972
17183.496094	-78.225761
17226.562500	-78.274452
17269.628906	-78.272583
17312.695313	-78.237625
17355.761719	-78.288948
17398.828125	-78.237877
17441.894531	-78.346664
17484.960938	-78.330383
17528.027344	-78.359184
17571.093750	-78.390236
17614.160156	-78.364349
17657.226563	-78.334183
17700.292969	-78.381233
17743.359375	-78.439850
17786.425781	-78.370605
17829.492188	-78.347069
17872.558594	-78.364647
17915.625000	-78.469009
17958.691406	-78.429138
18001.757813	-78.493202
18044.824219	-78.430237
18087.890625	-78.456741
18130.957031	-78.483376
18174.023438	-78.418129
18217.089844	-78.473625
18260.156250	-78.431114
18303.222656	-78.457825
18346.289063	-78.530006
18389.355469	-78.520767
18432.421875	-78.533913
18475.488281	-78.554146
18518.554688	-78.539566
18561.621094	-78.520317
18604.687500	-78.583221
18647.753906	-78.533699
18690.820313	-78.546913
18733.886719	-78.520226
18776.953125	-78.521843
18820.019531	-78.547493
18863.085938	-78.567009
18906.152344	-78.581589
18949.218750	-78.659462
18992.285156	-78.586212
19035.351563	-78.593529
19078.417969	-78.626633
19121.484375	-78.619415
19164.550781	-78.651550
19207.617188	-78.650604
19250.683594	-78.571449
19293.750000	-78.640373
19336.816406	-78.585815
19379.882813	-78.580490
19422.949219	-78.669342
19466.015625	-78.585846
19509.082031	-78.652412
19552.148438	-78.657883
19595.214844	-78.670761
19638.281250	-78.608276
19681.347656	-78.672707
19724.414063	-78.732735
19767.480469	-78.699356
19810.546875	-78.743980
19853.613281	-78.654945
19896.679688	-78.671173
19939.746094	-78.662750
19982.812500	-78.651123
20025.878906	-78.717949
20068.945313	-78.642723
20112.011719	-78.734451
20155.078125	-78.656845
20198.144531	-78.736244
20241.210938	-78.734230
20284.277344	-78.709427
20327.343750	-78.722198
20370.410156	-78.730522
20413.476563	-78.736877
20456.542969	-78.737679
20499.609375	-78.689087
20542.675781	-78.756020
20585.742188	-78.825165
20628.808594	-78.770439
20671.875000	-78.742302
20714.941406	-78.751747
20758.007813	-78.673515
20801.074219	-78.801552
20844.140625	-78.764442
20887.207031	-78.796173
20930.273438	-78.755333
20973.339844	-78.799034
21016.406250	-78.785713
21059.472656	-78.779243
21102.539063	-78.807205
21145.605469	-78.825523
21188.671875	-78.802666
21231.738281	-78.826843
21274.804688	-78.822144
21317.871094	-78.824684
21360.937500	-78.829506
21404.003906	-78.813118
21447.070313	-78.803078
21490.136719	-78.807587
21533.203125	-78.830536
21576.269531	-78.832527
21619.335938	-78.821243
21662.402344	-78.813469
21705.468750	-78.812424
21748.535156	-78.828949
21791.601563	-78.837326
21834.667969	-78.841881
21877.734375	-78.838501
21920.800781	-78.844437
21963.867188	-78.849190
22006.933594	-78.833275
