Frecuencia (Hz)	Nivel (dB)
16537.500000	-78.204613
16580.566406	-78.283386
16623.632813	-78.248039
16666.699219	-78.242226
16709.765625	-78.265991
16752.832031	-78.278381
16795.898438	-78.296417
16838.964844	-78.313728
16882.031250	-78.308479
16925.097656	-78.314285
16968.164063	-78.330925
17011.230469	-78.331474
17054.296875	-78.340851
17097.363281	-78.372894
17140.429688	-78.358765
17183.496094	-78.381409
17226.562500	-78.405579
17269.628906	-78.385262
17312.695313	-78.402290
17355.761719	-78.416840
17398.828125	-78.434746
17441.894531	-78.455406
17484.960938	-78.445839
17528.027344	-78.501968
17571.093750	-78.484451
17614.160156	-78.520767
17657.226563	-78.498398
17700.292969	-78.528130
17743.359375	-78.533966
17786.425781	-78.560913
17829.492188	-78.550461
17872.558594	-78.523949
17915.625000	-78.510109
17958.691406	-78.537468
18001.757813	-78.547554
18044.824219	-78.559685
18087.890625	-78.567757
18130.957031	-78.574265
18174.023438	-78.585609
18217.089844	-78.614952
18260.156250	-78.604462
18303.222656	-78.608932
18346.289063	-78.631866
18389.355469	-78.620949
18432.421875	-78.620972
18475.488281	-78.672890
18518.554688	-78.645805
18561.621094	-78.643524
18604.687500	-78.657860
18647.753906	-78.663170
18690.820313	-78.679741
18733.886719	-78.668266
18776.953125	-78.686363
18820.019531	-78.690536
18863.085938	-78.703346
18906.152344	-78.747238
18949.218750	-78.704880
18992.285156	-78.743950
19035.351563	-78.738586
19078.417969	-78.744797
19121.484375	-78.735435
19164.550781	-78.750618
19207.617188	-78.752319
19250.683594	-78.767799
19293.750000	-78.757965
19336.816406	-78.743011
19379.882813	-78.751221
19422.949219	-78.810814
19466.015625	-78.775520
19509.082031	-78.788696
19552.148438	-78.805275
19595.214844	-78.809326
19638.281250	-78.815414
19681.347656	-78.821106
19724.414063	-78.813560
19767.480469	-78.814957
19810.546875	-78.825272
19853.613281	-78.799133
19896.679688	-78.816437
19939.746094	-78.793579
19982.812500	-78.841530
20025.878906	-78.901817
20068.945313	-78.846451
20112.011719	-78.882881
20155.078125	-78.878448
20198.144531	-78.872696
20241.210938	-78.886589
20284.277344	-78.869995
20327.343750	-78.872597
20370.410156	-78.884087
20413.476563	-78.883430
20456.542969	-78.924515
20499.609375	-78.874115
20542.675781	-78.898911
20585.742188	-78.898468
20628.808594	-78.890274
20671.875000	-78.899757
20714.941406	-78.836464
20758.007813	-78.847824
20801.074219	-78.924843
20844.140625	-78.908249
20887.207031	-78.935928
20930.273438	-78.926895
20973.339844	-78.922226
21016.406250	-78.919891
21059.472656	-78.901123
21102.539063	-78.904381
21145.605469	-78.929802
21188.671875	-78.923401
21231.738281	-78.920029
21274.804688	-78.945847
21317.871094	-78.937920
21360.937500	-78.935875
21404.003906	-78.943741
21447.070313	-78.955109
21490.136719	-78.933823
21533.203125	-78.952141
21576.269531	-78.948051
21619.335938	-78.925400
21662.402344	-78.962234
21705.468750	-78.946541
21748.535156	-78.942863
21791.601563	-78.935059
21834.667969	-78.946495
21877.734375	-78.948883
21920.800781	-78.948311
21963.867188	-78.954201
22006.933594	-78.935715
