Frecuencia (Hz)	Nivel (dB)
17156,250000	-73,794815
17203,125000	-73,803360
17250,000000	-73,817413
17296,875000	-73,832771
17343,750000	-73,845772
17390,625000	-73,855598
17437,500000	-73,868752
17484,375000	-73,881844
17531,250000	-73,893974
17578,125000	-73,906593
17625,000000	-73,916016
17671,875000	-73,929733
17718,750000	-73,941399
17765,625000	-73,954041
17812,500000	-73,965576
17859,375000	-73,976036
17906,250000	-73,989143
17953,125000	-74,000526
18000,000000	-74,010674
18046,875000	-74,021767
18093,750000	-74,032959
18140,625000	-74,044846
18187,500000	-74,054985
18234,375000	-74,065155
18281,250000	-74,076836
18328,125000	-74,087845
18375,000000	-74,098137
18421,875000	-74,106918
18468,750000	-74,119019
18515,625000	-74,128799
18562,500000	-74,136482
18609,375000	-74,148750
18656,250000	-74,158081
18703,125000	-74,168747
18750,000000	-74,177307
18796,875000	-74,188217
18843,750000	-74,198944
18890,625000	-74,209183
18937,500000	-74,215004
18984,375000	-74,226547
19031,250000	-74,235123
19078,125000	-74,241150
19125,000000	-74,251396
19171,875000	-74,259323
19218,750000	-74,270805
19265,625000	-74,278282
19312,500000	-74,287766
19359,375000	-74,296432
19406,250000	-74,304787
19453,125000	-74,311378
19500,000000	-74,320557
19546,875000	-74,329964
19593,750000	-74,337486
19640,625000	-74,344276
19687,500000	-74,353348
19734,375000	-74,361748
19781,250000	-74,367546
19828,125000	-74,375183
19875,000000	-74,383263
19921,875000	-74,391220
19968,750000	-74,398994
20015,625000	-74,406136
20062,500000	-74,413231
20109,375000	-74,420227
20156,250000	-74,426834
20203,125000	-74,431122
20250,000000	-74,440430
20296,875000	-74,446465
20343,750000	-74,455597
20390,625000	-74,459213
20437,500000	-74,465767
20484,375000	-74,472710
20531,250000	-74,478302
20578,125000	-74,486412
20625,000000	-74,491035
20671,875000	-74,497437
20718,750000	-74,503746
20765,625000	-74,511116
20812,500000	-74,516640
20859,375000	-74,519699
20906,250000	-74,526543
20953,125000	-74,533081
21000,000000	-74,537094
21046,875000	-74,544716
21093,750000	-74,548134
21140,625000	-74,553627
21187,500000	-74,558609
21234,375000	-74,564766
21281,250000	-74,568649
21328,125000	-74,572060
21375,000000	-74,579544
21421,875000	-74,581032
21468,750000	-74,586868
21515,625000	-74,593529
21562,500000	-74,596863
21609,375000	-74,600342
21656,250000	-74,603516
21703,125000	-74,609352
21750,000000	-74,612221
21796,875000	-74,618736
21843,750000	-74,619606
21890,625000	-74,622658
21937,500000	-74,627274
21984,375000	-74,631683
22031,250000	-74,634811
22078,125000	-74,637398
22125,000000	-74,640930
22171,875000	-74,646553
22218,750000	-74,647446
22265,625000	-74,651772
22312,500000	-74,653320
22359,375000	-74,656975
22406,250000	-74,661835
22453,125000	-74,662979
22500,000000	-74,664925
22546,875000	-74,670044
22593,750000	-74,670517
22640,625000	-74,673866
22687,500000	-74,674660
22734,375000	-74,677307
22781,250000	-74,680023
22828,125000	-74,681297
22875,000000	-74,685799
22921,875000	-74,686142
22968,750000	-74,688461
23015,625000	-74,690895
23062,500000	-74,691818
23109,375000	-74,693779
23156,250000	-74,694496
23203,125000	-74,696045
23250,000000	-74,699860
23296,875000	-74,699516
23343,750000	-74,699799
23390,625000	-74,700058
23437,500000	-74,702454
23484,375000	-74,703056
23531,250000	-74,705482
23578,125000	-74,703697
23625,000000	-74,705582
23671,875000	-74,707199
23718,750000	-74,707375
23765,625000	-74,706985
23812,500000	-74,707909
23859,375000	-74,708626
23906,250000	-74,708160
23953,125000	-74,708336
